Corr,Fraction,Item ID,Realm,pvp,alliance,horde,Item Name,classid,classname,subclassid,subclassname,qualityid,qualityname
0.7432012409007492,horde,107218.0,illidan,pvp,8654,277172,Tremendous Tankard O' Terror,2,Weapon,4,Mace,4,Epic
0.7757673407089247,horde,3190.0,illidan,pvp,8654,277172,Beatstick,2,Weapon,5,Mace,1,Common
-0.7371293626068993,horde,3889.0,illidan,pvp,8654,277172,Russet Hat,4,Armor,1,Cloth,1,Common
0.7053553579974016,horde,41333.0,illidan,pvp,8654,277172,Ember Skyflare Diamond,3,Gem,6,Meta,3,Rare
0.7091539975899572,alliance,6337.0,thrall,pve,25549,149573,Infantry Leggings,4,Armor,3,Mail,2,Uncommon
-0.7043870776712393,alliance,31155.0,thrall,pve,25549,149573,Drakescale Breastplate,4,Armor,4,Plate,3,Rare
0.7152669827329272,alliance,38896.0,thrall,pve,25549,149573,Enchant 2H Weapon - Agility,0,Consumable,6,Item Enhancement,3,Rare
0.7825359109963471,alliance,69797.0,thrall,pve,25549,149573,Charmbinder Grips,4,Armor,1,Cloth,4,Epic
0.7948023388450849,alliance,82067.0,thrall,pve,25549,149573,Brick Breastplate,4,Armor,4,Plate,2,Uncommon
0.7538323460927592,alliance,11207.0,thrall,pve,25549,149573,Formula: Enchant Weapon - Fiery Weapon,9,Book,8,Enchanting,2,Uncommon
0.7056397534250286,alliance,85851.0,thrall,pve,25549,149573,Misthide Drape,4,Armor,1,Cloth,2,Uncommon
0.8468924696578126,alliance,22220.0,thrall,pve,25549,149573,Plans: Black Grasp of the Destroyer,9,Book,4,Blacksmithing,3,Rare
0.7295712809853299,horde,6372.0,thrall,pve,25549,149573,Swim Speed Potion,0,Consumable,1,Potion,1,Common
0.8243331284791533,horde,14107.0,thrall,pve,25549,149573,Felcloth Pants,4,Armor,1,Cloth,2,Uncommon
0.7299922327540335,horde,15160.0,thrall,pve,25549,149573,Nocturnal Wristbands,4,Armor,2,Leather,2,Uncommon
0.8880038714086304,horde,23634.0,thrall,pve,25549,149573,Plans: Fel Hardened Maul,9,Book,4,Blacksmithing,4,Epic
0.7177168065248286,horde,25152.0,thrall,pve,25549,149573,Howling Sword,2,Weapon,7,Sword,2,Uncommon
0.7694795296128275,horde,27859.0,thrall,pve,25549,149573,Zangar Caps,0,Consumable,5,Food & Drink,1,Common
0.7164922523233551,horde,32576.0,thrall,pve,25549,149573,Depleted Crystal Focus,0,Consumable,8,Other,1,Common
0.8345257488826151,horde,36231.0,thrall,pve,25549,149573,Trapper Helm,4,Armor,3,Mail,2,Uncommon
0.7763704444262004,horde,36521.0,thrall,pve,25549,149573,Shimmering Sabre,2,Weapon,7,Sword,2,Uncommon
0.7310592354089447,horde,42967.0,thrall,pve,25549,149573,Glyph of Hemorrhage,16,Glyph,4,Rogue,1,Common
0.7008133989883341,horde,52179.0,thrall,pve,25549,149573,Alicite,3,Gem,2,Yellow,2,Uncommon
0.7145855850117458,horde,64395.0,thrall,pve,25549,149573,Vrykul Rune Stick,7,Trade Goods,11,Other,2,Uncommon
0.7469758388762809,horde,7339.0,thrall,pve,25549,149573,Miniscule Diamond Ring,4,Armor,0,Miscellaneous,1,Common
0.7153410960111576,horde,15659.0,thrall,pve,25549,149573,Impenetrable Bindings,4,Armor,3,Mail,2,Uncommon
0.7473476835141616,horde,31326.0,thrall,pve,25549,149573,Truestrike Ring,4,Armor,0,Miscellaneous,4,Epic
0.7557539476723465,horde,36108.0,thrall,pve,25549,149573,Vileprey Boots,4,Armor,2,Leather,2,Uncommon
0.7058172259586921,horde,21868.0,thrall,pve,25549,149573,Arcanoweave Robe,4,Armor,1,Cloth,3,Rare
0.7731567222246597,horde,12010.0,thrall,pve,25549,149573,Fen Ring,4,Armor,0,Miscellaneous,2,Uncommon
0.8854482977958642,horde,25655.0,thrall,pve,25549,149573,Felscale Boots,4,Armor,3,Mail,2,Uncommon
0.7054687605617109,horde,33052.0,thrall,pve,25549,149573,Fisherman's Feast,0,Consumable,5,Food & Drink,1,Common
0.7280959846102152,horde,6137.0,thrall,pve,25549,149573,Thug Pants,4,Armor,1,Cloth,1,Common
0.7477367218473829,horde,40003.0,thrall,pve,25549,149573,Precise Scarlet Ruby,3,Gem,0,Red,3,Rare
0.7875963148880014,alliance,811.0,sargeras,pvp,221401,16191,Axe of the Deep Woods,2,Weapon,0,Axe,4,Epic
0.7100395692356358,alliance,1728.0,sargeras,pvp,221401,16191,Teebu's Blazing Longsword,2,Weapon,7,Sword,4,Epic
-0.7156479327481435,alliance,2289.0,sargeras,pvp,221401,16191,Scroll of Strength II,0,Consumable,4,Scroll,1,Common
0.8318119680924555,alliance,2396.0,sargeras,pvp,221401,16191,Light Mail Bracers,4,Armor,3,Mail,1,Common
-0.7073596698191693,alliance,3680.0,sargeras,pvp,221401,16191,Recipe: Murloc Fin Soup,9,Book,5,Cooking,1,Common
0.7533166957084445,alliance,4074.0,sargeras,pvp,221401,16191,Mail Combat Armor,4,Armor,3,Mail,2,Uncommon
0.7637368172438508,alliance,4076.0,sargeras,pvp,221401,16191,Mail Combat Boots,4,Armor,3,Mail,2,Uncommon
-0.7722577057719464,alliance,4312.0,sargeras,pvp,221401,16191,Soft-Soled Linen Boots,4,Armor,1,Cloth,2,Uncommon
0.7181423411697163,alliance,7435.0,sargeras,pvp,221401,16191,Twilight Mantle,4,Armor,1,Cloth,2,Uncommon
0.7175665361334124,alliance,7470.0,sargeras,pvp,221401,16191,Regal Wizard Hat,4,Armor,1,Cloth,2,Uncommon
0.7263690345027867,alliance,7471.0,sargeras,pvp,221401,16191,Regal Gloves,4,Armor,1,Cloth,2,Uncommon
0.7081888885532129,alliance,7523.0,sargeras,pvp,221401,16191,Gossamer Shoulderpads,4,Armor,1,Cloth,2,Uncommon
0.719863374644889,alliance,8116.0,sargeras,pvp,221401,16191,Heraldic Belt,4,Armor,2,Leather,2,Uncommon
0.8216602133904365,alliance,8121.0,sargeras,pvp,221401,16191,Heraldic Gloves,4,Armor,2,Leather,2,Uncommon
0.7068666619765331,alliance,8263.0,sargeras,pvp,221401,16191,Serpentskin Spaulders,4,Armor,2,Leather,2,Uncommon
0.7369933702966095,alliance,8277.0,sargeras,pvp,221401,16191,Valorous Girdle,4,Armor,4,Plate,2,Uncommon
0.7007137254546536,alliance,8277.0,zuljin,pve,55736,173312,Valorous Girdle,4,Armor,4,Plate,2,Uncommon
0.7867528870799467,alliance,8307.0,sargeras,pvp,221401,16191,Hero's Boots,4,Armor,3,Mail,2,Uncommon
-0.7333320015670561,alliance,8959.0,sargeras,pvp,221401,16191,Raw Spinefin Halibut,7,Trade Goods,8,Cooking,1,Common
0.7051529774921524,alliance,9291.0,sargeras,pvp,221401,16191,Field Plate Leggings,4,Armor,4,Plate,2,Uncommon
0.7285004837562061,alliance,9773.0,sargeras,pvp,221401,16191,Greenweave Robe,4,Armor,1,Cloth,2,Uncommon
0.7511849532797188,alliance,9897.0,sargeras,pvp,221401,16191,Jazeraint Chestguard,4,Armor,3,Mail,2,Uncommon
0.7416421843774722,alliance,9952.0,sargeras,pvp,221401,16191,Chieftain's Gloves,4,Armor,2,Leather,2,Uncommon
0.7105180378056235,alliance,9952.0,zuljin,pve,55736,173312,Chieftain's Gloves,4,Armor,2,Leather,2,Uncommon
0.7564252790105256,alliance,9966.0,sargeras,pvp,221401,16191,Embossed Plate Armor,4,Armor,4,Plate,2,Uncommon
0.7527377832518037,alliance,9970.0,sargeras,pvp,221401,16191,Embossed Plate Leggings,4,Armor,4,Plate,2,Uncommon
0.7110880989259734,alliance,10136.0,sargeras,pvp,221401,16191,High Councillor's Bracers,4,Armor,1,Cloth,2,Uncommon
0.7126285438391791,alliance,10145.0,sargeras,pvp,221401,16191,Mighty Girdle,4,Armor,2,Leather,2,Uncommon
0.7227907071147028,alliance,10160.0,sargeras,pvp,221401,16191,Mercurial Circlet,4,Armor,3,Mail,2,Uncommon
0.7225202936286371,alliance,10225.0,sargeras,pvp,221401,16191,Nightshade Gloves,4,Armor,2,Leather,2,Uncommon
0.7161164052629652,alliance,10245.0,sargeras,pvp,221401,16191,Heavy Lamellar Pauldrons,4,Armor,4,Plate,2,Uncommon
0.7386380705957118,alliance,10251.0,sargeras,pvp,221401,16191,Master's Gloves,4,Armor,1,Cloth,2,Uncommon
0.7000339555557935,alliance,10254.0,sargeras,pvp,221401,16191,Master's Robe,4,Armor,1,Cloth,2,Uncommon
0.7748138298522972,alliance,10268.0,sargeras,pvp,221401,16191,Masterwork Gauntlets,4,Armor,3,Mail,2,Uncommon
0.7027933888351119,horde,10268.0,frostmourne,pvp,156557,85711,Masterwork Gauntlets,4,Armor,3,Mail,2,Uncommon
0.7201893121348543,alliance,10276.0,sargeras,pvp,221401,16191,Emerald Sabatons,4,Armor,4,Plate,2,Uncommon
0.7635693044398392,alliance,10278.0,sargeras,pvp,221401,16191,Emerald Girdle,4,Armor,4,Plate,2,Uncommon
0.755984537321606,alliance,10379.0,sargeras,pvp,221401,16191,Commander's Helm,4,Armor,4,Plate,2,Uncommon
-0.7478153042461156,alliance,10644.0,sargeras,pvp,221401,16191,Recipe: Goblin Rocket Fuel,9,Book,6,Alchemy,1,Common
-0.7296689660702265,alliance,12037.0,sargeras,pvp,221401,16191,Mystery Meat,7,Trade Goods,8,Cooking,1,Common
0.7421974273321966,horde,12037.0,sargeras,pvp,221401,16191,Mystery Meat,7,Trade Goods,8,Cooking,1,Common
-0.7381788573642172,alliance,12202.0,sargeras,pvp,221401,16191,Tiger Meat,7,Trade Goods,8,Cooking,1,Common
0.8154575279225215,alliance,12415.0,sargeras,pvp,221401,16191,Radiant Breastplate,4,Armor,3,Mail,2,Uncommon
0.7253625041059186,alliance,12798.0,sargeras,pvp,221401,16191,Annihilator,2,Weapon,0,Axe,3,Rare
0.7555922499779916,alliance,13000.0,sargeras,pvp,221401,16191,Staff of Hale Magefire,2,Weapon,10,Staff,3,Rare
0.7266983822448851,alliance,13035.0,sargeras,pvp,221401,16191,Serpent Slicer,2,Weapon,7,Sword,3,Rare
0.7102327384755664,alliance,13043.0,sargeras,pvp,221401,16191,Blade of the Titans,2,Weapon,8,Sword,3,Rare
0.7202730300922494,alliance,13067.0,sargeras,pvp,221401,16191,Hydralick Armor,4,Armor,4,Plate,3,Rare
0.71414251596789,alliance,13123.0,sargeras,pvp,221401,16191,Dreamwalker Armor,4,Armor,3,Mail,3,Rare
0.7300196870646779,alliance,14162.0,sargeras,pvp,221401,16191,Pagan Mitts,4,Armor,1,Cloth,2,Uncommon
-0.7101803019653923,alliance,14191.0,sargeras,pvp,221401,16191,Raincaller Mitts,4,Armor,1,Cloth,2,Uncommon
0.8119465716632942,alliance,14253.0,sargeras,pvp,221401,16191,Lunar Handwraps,4,Armor,1,Cloth,2,Uncommon
-0.7353290937628465,alliance,14281.0,sargeras,pvp,221401,16191,Opulent Crown,4,Armor,1,Cloth,2,Uncommon
0.7721334478065229,alliance,14680.0,sargeras,pvp,221401,16191,Indomitable Vest,4,Armor,2,Leather,2,Uncommon
0.7065037959848309,alliance,14775.0,sargeras,pvp,221401,16191,Ravager's Woolies,4,Armor,3,Mail,2,Uncommon
0.7166144189248819,alliance,14779.0,sargeras,pvp,221401,16191,Khan's Chestpiece,4,Armor,3,Mail,2,Uncommon
0.7082491837254588,alliance,15151.0,sargeras,pvp,221401,16191,Ghostwalker Legguards,4,Armor,2,Leather,2,Uncommon
0.8249143764793365,alliance,15229.0,sargeras,pvp,221401,16191,Blesswind Hammer,2,Weapon,4,Mace,2,Uncommon
0.7198890385248691,alliance,15246.0,sargeras,pvp,221401,16191,Demon Blade,2,Weapon,15,Dagger,2,Uncommon
0.7053311737443727,alliance,15257.0,sargeras,pvp,221401,16191,Shin Blade,2,Weapon,8,Sword,2,Uncommon
0.7038065791481886,alliance,15265.0,sargeras,pvp,221401,16191,Painbringer,2,Weapon,5,Mace,2,Uncommon
0.7278554901815919,alliance,15275.0,sargeras,pvp,221401,16191,Thaumaturgist Staff,2,Weapon,10,Staff,2,Uncommon
0.7693589106238433,alliance,15596.0,sargeras,pvp,221401,16191,Steadfast Legplates,4,Armor,3,Mail,2,Uncommon
0.7518117075295292,alliance,15660.0,sargeras,pvp,221401,16191,Impenetrable Breastplate,4,Armor,3,Mail,2,Uncommon
0.717366027048295,horde,15660.0,frostmourne,pvp,156557,85711,Impenetrable Breastplate,4,Armor,3,Mail,2,Uncommon
0.7280362895555116,alliance,15672.0,sargeras,pvp,221401,16191,Magnificent Gauntlets,4,Armor,3,Mail,2,Uncommon
0.7078383379340374,alliance,15679.0,sargeras,pvp,221401,16191,Triumphant Bracers,4,Armor,3,Mail,2,Uncommon
0.7145258753064642,alliance,15684.0,sargeras,pvp,221401,16191,Triumphant Skullcap,4,Armor,3,Mail,2,Uncommon
0.8349323505737064,horde,15684.0,frostmourne,pvp,156557,85711,Triumphant Skullcap,4,Armor,3,Mail,2,Uncommon
0.7479593923703094,alliance,15947.0,sargeras,pvp,221401,16191,Sanguine Star,4,Armor,0,Miscellaneous,2,Uncommon
-0.7106185913120491,alliance,16697.0,sargeras,pvp,221401,16191,Devout Bracers,4,Armor,1,Cloth,3,Rare
-0.7842753334758558,alliance,22450.0,sargeras,pvp,221401,16191,Void Crystal,7,Trade Goods,12,Enchanting,4,Epic
0.7776092093313689,alliance,23748.0,sargeras,pvp,221401,16191,Ornate Khorium Rifle,2,Weapon,3,Gun,3,Rare
-0.761310916633166,alliance,24253.0,sargeras,pvp,221401,16191,Cloak of Eternity,4,Armor,1,Cloth,3,Rare
-0.7328611329789853,alliance,24628.0,sargeras,pvp,221401,16191,Slavehandler Wristguards,4,Armor,1,Cloth,2,Uncommon
-0.7798218347702587,alliance,24636.0,sargeras,pvp,221401,16191,Feralfen Cuffs,4,Armor,1,Cloth,2,Uncommon
0.7228413269165466,alliance,24812.0,sargeras,pvp,221401,16191,Unyielding Spaulders,4,Armor,3,Mail,2,Uncommon
0.7694058670892218,alliance,24984.0,sargeras,pvp,221401,16191,Boulderfist Armor,4,Armor,4,Plate,2,Uncommon
0.7017439911507419,alliance,25073.0,sargeras,pvp,221401,16191,Emperor Shield,4,Armor,6,Shield,2,Uncommon
-0.8106670306280256,alliance,25115.0,sargeras,pvp,221401,16191,Riversong Mace,2,Weapon,4,Mace,2,Uncommon
0.7183502033294852,alliance,25138.0,sargeras,pvp,221401,16191,Blood Knight Maul,2,Weapon,5,Mace,2,Uncommon
0.7273288345875782,alliance,25153.0,sargeras,pvp,221401,16191,Gladiator Greatblade,2,Weapon,7,Sword,2,Uncommon
-0.7932948531830475,alliance,25256.0,sargeras,pvp,221401,16191,Stronghold Crossbow,2,Weapon,18,Crossbow,2,Uncommon
-0.8461007070565911,alliance,33824.0,sargeras,pvp,221401,16191,Crescent-Tail Skullfish,7,Trade Goods,8,Cooking,1,Common
-0.7709637933708118,alliance,34498.0,sargeras,pvp,221401,16191,Paper Zeppelin Kit,15,Junk,0,Junk,1,Common
0.7593188981696594,alliance,36040.0,sargeras,pvp,221401,16191,Condor Pants,4,Armor,1,Cloth,2,Uncommon
0.7369768109844699,alliance,36047.0,sargeras,pvp,221401,16191,Crystalsong Crown,4,Armor,1,Cloth,2,Uncommon
0.7988675521434713,alliance,36049.0,sargeras,pvp,221401,16191,Crystalsong Mantle,4,Armor,1,Cloth,2,Uncommon
-0.7845695008734414,alliance,36210.0,sargeras,pvp,221401,16191,Nifflevar Bindings,4,Armor,3,Mail,2,Uncommon
0.8173827465161502,alliance,36385.0,sargeras,pvp,221401,16191,Golem Pauldrons,4,Armor,4,Plate,2,Uncommon
-0.7190352180992339,horde,36385.0,proudmoore,pve,183898,39206,Golem Pauldrons,4,Armor,4,Plate,2,Uncommon
0.7174043092707599,alliance,36680.0,sargeras,pvp,221401,16191,Mystic Fang,2,Weapon,15,Dagger,2,Uncommon
-0.7374726010292151,alliance,38913.0,sargeras,pvp,221401,16191,Enchant Chest - Exceptional Stats,0,Consumable,6,Item Enhancement,1,Common
-0.7881557422111429,alliance,39342.0,sargeras,pvp,221401,16191,Nether Pigment,7,Trade Goods,11,Other,1,Common
-0.7061330589900501,alliance,40023.0,sargeras,pvp,221401,16191,Shifting Twilight Opal,3,Gem,3,Purple,3,Rare
0.7263924569030962,horde,40023.0,wyrmrest-accord,pve,82159,91986,Shifting Twilight Opal,3,Gem,3,Purple,3,Rare
-0.7003427649452956,alliance,40050.0,sargeras,pvp,221401,16191,Willful Monarch Topaz,3,Gem,5,Orange,3,Rare
-0.7016266501892402,alliance,40095.0,sargeras,pvp,221401,16191,Misty Forest Emerald,3,Gem,4,Green,3,Rare
-0.8276883076942441,alliance,40098.0,sargeras,pvp,221401,16191,Radiant Forest Emerald,3,Gem,4,Green,3,Rare
-0.8492398501836291,alliance,41396.0,sargeras,pvp,221401,16191,Eternal Earthsiege Diamond,3,Gem,6,Meta,3,Rare
-0.714549367553285,alliance,41397.0,sargeras,pvp,221401,16191,Powerful Earthsiege Diamond,3,Gem,6,Meta,3,Rare
0.7229364196195291,alliance,42371.0,sargeras,pvp,221401,16191,Amber Filigreed Shirt,4,Armor,0,Miscellaneous,1,Common
-0.7215355623385653,alliance,42754.0,sargeras,pvp,221401,16191,Glyph of Spellsteal,16,Glyph,8,Mage,1,Common
-0.7298564518350169,alliance,44266.0,sargeras,pvp,221401,16191,Seven of Prisms,12,Quest,0,Quest,3,Rare
-0.7565169366154036,alliance,44277.0,sargeras,pvp,221401,16191,Ace of Chaos,12,Quest,0,Quest,3,Rare
-0.7227260807770802,alliance,44325.0,sargeras,pvp,221401,16191,Elixir of Accuracy,0,Consumable,2,Elixir,1,Common
-0.8051238171061492,alliance,44674.0,sargeras,pvp,221401,16191,Ichor-Stained Wraps,4,Armor,1,Cloth,3,Rare
-0.7294628528957006,alliance,44692.0,sargeras,pvp,221401,16191,Dalaran Nurse's Gown,4,Armor,0,Miscellaneous,1,Common
-0.7169151193989016,alliance,48114.0,sargeras,pvp,221401,16191,Deviate Hatchling,15,Junk,2,Companion Pets,1,Common
-0.7757915035920189,alliance,49634.0,sargeras,pvp,221401,16191,Drums of the Wild,0,Consumable,8,Other,1,Common
0.8627209274086611,alliance,52120.0,sargeras,pvp,221401,16191,Nimble Jasper,3,Gem,4,Green,2,Uncommon
-0.7047617062581699,alliance,52238.0,sargeras,pvp,221401,16191,Shifting Demonseye,3,Gem,3,Purple,3,Rare
-0.7108913983675992,alliance,52291.0,sargeras,pvp,221401,16191,Chaotic Shadowspirit Diamond,3,Gem,6,Meta,3,Rare
-0.8082640095016791,alliance,52722.0,sargeras,pvp,221401,16191,Maelstrom Crystal,7,Trade Goods,12,Enchanting,4,Epic
-0.7145562362616651,alliance,55731.0,sargeras,pvp,221401,16191,Ameth'Aran Handwraps,4,Armor,1,Cloth,2,Uncommon
0.7578016870914501,alliance,60202.0,sargeras,pvp,221401,16191,Tsanga's Helm,4,Armor,2,Leather,4,Epic
0.7358909397310308,alliance,63537.0,sargeras,pvp,221401,16191,Claws of Torment,2,Weapon,13,Fist Weapon,4,Epic
0.7419873949904048,alliance,63538.0,sargeras,pvp,221401,16191,Claws of Agony,2,Weapon,13,Fist Weapon,4,Epic
-0.7337535958534399,alliance,67115.0,sargeras,pvp,221401,16191,Soulheart Bindings,4,Armor,4,Plate,3,Rare
-0.7059271382896386,alliance,82059.0,sargeras,pvp,221401,16191,Bronzed Sword,2,Weapon,7,Sword,2,Uncommon
0.7653072363289516,alliance,82397.0,sargeras,pvp,221401,16191,Windwool Hood,4,Armor,1,Cloth,2,Uncommon
0.7006987565070647,alliance,82399.0,sargeras,pvp,221401,16191,Windwool Tunic,4,Armor,1,Cloth,2,Uncommon
0.7999451130926504,alliance,86379.0,sargeras,pvp,221401,16191,Pattern: Robe of Eternal Rule,9,Book,2,Tailoring,4,Epic
-0.7460813819403342,alliance,87577.0,sargeras,pvp,221401,16191,Ox Horn Inscription,0,Consumable,6,Item Enhancement,3,Rare
-0.70410762742355,alliance,98817.0,sargeras,pvp,221401,16191,Crafted Malevolent Gladiator's Sabatons of Alacrity,4,Armor,3,Mail,3,Rare
-0.7156653598320593,alliance,98819.0,sargeras,pvp,221401,16191,Crafted Malevolent Gladiator's Wristguards of Accuracy,4,Armor,3,Mail,3,Rare
-0.7121230986623743,alliance,98859.0,sargeras,pvp,221401,16191,Crafted Malevolent Gladiator's Girdle of Accuracy,4,Armor,4,Plate,3,Rare
-0.7205949875790166,alliance,98892.0,sargeras,pvp,221401,16191,Crafted Malevolent Gladiator's Armbands of Prowess,4,Armor,3,Mail,3,Rare
-0.7240676577526978,alliance,104055.0,sargeras,pvp,221401,16191,Glyph of Impaling Throws,16,Glyph,1,Warrior,1,Common
-0.7112779492202271,alliance,104135.0,sargeras,pvp,221401,16191,Glyph of the Raging Whirlwind,16,Glyph,1,Warrior,1,Common
-0.7137730401505163,alliance,104138.0,sargeras,pvp,221401,16191,Glyph of the Weaponmaster,16,Glyph,1,Warrior,1,Common
-0.7933961956299304,alliance,11185.0,sargeras,pvp,221401,16191,Green Power Crystal,12,Quest,0,Quest,1,Common
-0.7119830175417193,alliance,11188.0,sargeras,pvp,221401,16191,Yellow Power Crystal,12,Quest,0,Quest,1,Common
0.8007057913792641,alliance,31127.0,sargeras,pvp,221401,16191,Hauberk of Totemic Rage,4,Armor,3,Mail,3,Rare
-0.7635984908100847,alliance,11605.0,sargeras,pvp,221401,16191,Dark Iron Shoulders,4,Armor,4,Plate,3,Rare
-0.8375645756335708,alliance,14763.0,sargeras,pvp,221401,16191,Enduring Cape,4,Armor,1,Cloth,2,Uncommon
0.7083043009986719,alliance,25324.0,sargeras,pvp,221401,16191,Angerstaff,2,Weapon,10,Staff,2,Uncommon
0.7327667901516461,horde,8150.0,sargeras,pvp,221401,16191,Deeprock Salt,7,Trade Goods,6,Leather,1,Common
0.7589130899536352,horde,17709.0,sargeras,pvp,221401,16191,Recipe: Elixir of Frost Power,9,Book,6,Alchemy,1,Common
0.7719981492101372,horde,52753.0,sargeras,pvp,221401,16191,Enchant Cloak - Intellect,0,Consumable,6,Item Enhancement,1,Common
0.7868358377861735,horde,87246.0,sargeras,pvp,221401,16191,Banquet of the Brew,0,Consumable,5,Food & Drink,1,Common
0.7048637645854184,horde,929.0,sargeras,pvp,221401,16191,Healing Potion,0,Consumable,1,Potion,1,Common
0.7670423375169263,horde,6325.0,sargeras,pvp,221401,16191,Recipe: Brilliant Smallfish,9,Book,5,Cooking,1,Common
0.7901759906694104,horde,11174.0,sargeras,pvp,221401,16191,Lesser Nether Essence,7,Trade Goods,12,Enchanting,2,Uncommon
-0.7310948168156202,horde,53643.0,sargeras,pvp,221401,16191,Bolt of Embersilk Cloth,7,Trade Goods,5,Cloth,1,Common
0.7958904296388257,horde,104050.0,sargeras,pvp,221401,16191,Glyph of Divine Shield,16,Glyph,2,Paladin,1,Common
-0.7080027590822249,alliance,6836.0,zuljin,pve,55736,173312,Dress Shoes,4,Armor,1,Cloth,1,Common
0.7723996004283046,alliance,6836.0,bleeding-hollow,pvp,59670,167822,Dress Shoes,4,Armor,1,Cloth,1,Common
0.7254175364821384,alliance,9960.0,zuljin,pve,55736,173312,Warmonger's Gauntlets,4,Armor,3,Mail,2,Uncommon
-0.7152359600192724,alliance,11971.0,zuljin,pve,55736,173312,Amethyst Band,4,Armor,0,Miscellaneous,2,Uncommon
0.7516543099998205,alliance,14417.0,zuljin,pve,55736,173312,Silksand Tunic,4,Armor,1,Cloth,2,Uncommon
0.7641057743511159,alliance,15161.0,zuljin,pve,55736,173312,Imposing Belt,4,Armor,2,Leather,2,Uncommon
-0.7503388273818612,alliance,21114.0,zuljin,pve,55736,173312,Rumsey Rum Dark,0,Consumable,5,Food & Drink,1,Common
0.8571184934456684,alliance,21858.0,zuljin,pve,55736,173312,Spellfire Bag,1,Container,3,Enchanting Bag,3,Rare
-0.7352347498131208,alliance,38997.0,zuljin,pve,55736,173312,Enchant Bracer - Greater Spellpower,0,Consumable,6,Item Enhancement,1,Common
0.7109105987059097,alliance,43123.0,zuljin,pve,55736,173312,Ink of the Sky,7,Trade Goods,1,Parts,2,Uncommon
0.7038625274006957,alliance,82970.0,zuljin,pve,55736,173312,Masterwork Forgewire Axe,2,Weapon,0,Axe,3,Rare
0.7188351827824904,alliance,98849.0,zuljin,pve,55736,173312,Crafted Malevolent Gladiator's Clasp of Meditation,4,Armor,4,Plate,3,Rare
0.7483993346316974,alliance,104241.0,zuljin,pve,55736,173312,Technique: Glyph of Rain of Frogs,9,Book,11,Inscription,2,Uncommon
0.7922105711481447,alliance,14418.0,zuljin,pve,55736,173312,Silksand Boots,4,Armor,1,Cloth,2,Uncommon
0.7253580384013695,alliance,14418.0,wyrmrest-accord,pve,82159,91986,Silksand Boots,4,Armor,1,Cloth,2,Uncommon
0.7360148912544585,alliance,15606.0,zuljin,pve,55736,173312,Ancient Belt,4,Armor,3,Mail,2,Uncommon
-0.844622374476291,alliance,39003.0,zuljin,pve,55736,173312,Enchant Cloak - Greater Speed,0,Consumable,6,Item Enhancement,1,Common
0.7962180292290886,alliance,30483.0,zuljin,pve,55736,173312,Pattern: Shadowcloth,9,Book,2,Tailoring,1,Common
0.7042188527175598,alliance,6422.0,zuljin,pve,55736,173312,Glyphed Helm,4,Armor,2,Leather,2,Uncommon
0.7420532051630302,alliance,6431.0,zuljin,pve,55736,173312,Imperial Leather Boots,4,Armor,2,Leather,2,Uncommon
0.7912981975734324,alliance,37890.0,zuljin,pve,55736,173312,Chain Gang Legguards,4,Armor,2,Leather,3,Rare
0.8042222916189269,alliance,38865.0,zuljin,pve,55736,173312,Enchant Chest - Greater Stats,0,Consumable,6,Item Enhancement,1,Common
0.7401141210920232,alliance,6572.0,zuljin,pve,55736,173312,Defender Shield,4,Armor,6,Shield,2,Uncommon
0.7652450841193199,alliance,8308.0,zuljin,pve,55736,173312,Hero's Band,4,Armor,3,Mail,2,Uncommon
0.8004355762920942,alliance,14119.0,zuljin,pve,55736,173312,Aboriginal Loincloth,4,Armor,1,Cloth,2,Uncommon
0.7674282714132331,alliance,14249.0,zuljin,pve,55736,173312,Lunar Vest,4,Armor,1,Cloth,2,Uncommon
0.8092270131090028,alliance,14774.0,zuljin,pve,55736,173312,Ravager's Crown,4,Armor,3,Mail,2,Uncommon
0.7647156217872415,alliance,15368.0,zuljin,pve,55736,173312,Trickster's Pauldrons,4,Armor,2,Leather,2,Uncommon
0.7878440791765848,alliance,15529.0,zuljin,pve,55736,173312,Sentry's Leggings,4,Armor,3,Mail,2,Uncommon
0.7345109843813312,alliance,15584.0,zuljin,pve,55736,173312,Sparkleshell Shield,4,Armor,6,Shield,2,Uncommon
0.7603802343465497,alliance,15964.0,zuljin,pve,55736,173312,Silksand Star,4,Armor,0,Miscellaneous,2,Uncommon
0.7672901276028207,alliance,6609.0,zuljin,pve,55736,173312,Sage's Cloth,4,Armor,1,Cloth,2,Uncommon
0.7861349967063548,alliance,8302.0,zuljin,pve,55736,173312,Hero's Bracers,4,Armor,3,Mail,2,Uncommon
0.7046747778066016,alliance,10092.0,zuljin,pve,55736,173312,Gothic Plate Spaulders,4,Armor,4,Plate,2,Uncommon
0.8363984307725677,alliance,14241.0,zuljin,pve,55736,173312,Darkmist Handguards,4,Armor,1,Cloth,2,Uncommon
0.7425382777602348,alliance,15978.0,zuljin,pve,55736,173312,Geomancer's Rod,4,Armor,0,Miscellaneous,2,Uncommon
0.7156294223492803,alliance,42095.0,zuljin,pve,55736,173312,Light Blessed Mittens,4,Armor,1,Cloth,3,Rare
0.7475196227992221,alliance,8293.0,zuljin,pve,55736,173312,Traveler's Belt,4,Armor,2,Leather,2,Uncommon
